tweetid,timestamp,tweet_type,followers,retweet_id,retweet_count,text,author_id,language,verified,keywords
1.38E+18,2021-04-06T11:42:53.000Z,retweeted,971,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,633599468,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:42:32.000Z,retweeted,249,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.23E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:41:38.000Z,retweeted,1272,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,172286713,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:40:09.000Z,retweeted,537,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,234735691,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:39:52.000Z,retweeted,918,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,3431654969,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:38:44.000Z,retweeted,415,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,8.16E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:36:34.000Z,retweeted,976,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,9.64E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:34:34.000Z,retweeted,727,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,61495640,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:34:32.000Z,retweeted,5402,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,563814929,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:33:20.000Z,retweeted,602,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1449072859,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:33:12.000Z,retweeted,1335,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,260434864,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:32:29.000Z,retweeted,5581,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1566085358,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:32:28.000Z,retweeted,333,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,329035696,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:31:24.000Z,retweeted,3284,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,246702727,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:30:38.000Z,retweeted,312,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,24120149,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:30:30.000Z,retweeted,609,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,462025355,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:30:28.000Z,retweeted,867,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,353989440,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:29:58.000Z,retweeted,27514,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1699729616,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:29:18.000Z,retweeted,144,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.34E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:28:58.000Z,retweeted,32427,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,58821256,en,TRUE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:27:41.000Z,retweeted,635,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,499829472,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:26:40.000Z,retweeted,837,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,456944166,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:22:16.000Z,retweeted,3178,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,25992637,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:20:26.000Z,retweeted,254,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,7.76E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:19:44.000Z,retweeted,282,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,201338901,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:17:55.000Z,retweeted,156,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,412368565,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:17:33.000Z,retweeted,577,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,4818096070,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:16:09.000Z,retweeted,54,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,27324116,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:14:35.000Z,retweeted,356,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,226637212,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:13:53.000Z,retweeted,476,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.13E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:13:14.000Z,retweeted,3147,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,2408334967,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:12:02.000Z,retweeted,986,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,321001232,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:08:25.000Z,retweeted,3137,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,2214202604,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:08:01.000Z,retweeted,5927,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.17E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:07:58.000Z,retweeted,185,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.31E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:07:42.000Z,retweeted,671,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,466725539,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:07:39.000Z,retweeted,437,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,127223775,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:07:01.000Z,retweeted,759,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,2310931718,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:05:36.000Z,retweeted,176,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1246714526,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:04:43.000Z,retweeted,142,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.06E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:03:44.000Z,retweeted,3675,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,486546354,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:03:38.000Z,retweeted,6583,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,2172538184,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:03:25.000Z,retweeted,2384,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,521296721,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:02:23.000Z,retweeted,2839,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1234516100,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:02:00.000Z,retweeted,805,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,227695247,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:00:43.000Z,retweeted,3601,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1858130414,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T11:00:27.000Z,retweeted,750,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,35060182,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:59:27.000Z,retweeted,3488,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,241956349,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:59:17.000Z,retweeted,1041,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,224819989,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:58:56.000Z,retweeted,5726,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,304554578,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:58:31.000Z,retweeted,262,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.28E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:58:05.000Z,retweeted,1419,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,252534591,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:57:58.000Z,retweeted,164,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.10E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:56:57.000Z,retweeted,7518,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,703379947,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:56:39.000Z,retweeted,364,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.17E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:56:36.000Z,retweeted,3310,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,3070893851,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:56:32.000Z,retweeted,45,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.12E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:56:31.000Z,retweeted,727,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,22146536,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:54:45.000Z,retweeted,3204,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,9.78E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:54:41.000Z,retweeted,1792,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.18E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:54:26.000Z,retweeted,2008,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,407885371,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:54:13.000Z,retweeted,11488,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,29741914,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:53:08.000Z,retweeted,3896,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,16984207,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:53:03.000Z,retweeted,3784,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.03E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:53:02.000Z,retweeted,2862,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,605672376,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:51:14.000Z,retweeted,3125,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.01E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:50:42.000Z,retweeted,88,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,9.10E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:49:49.000Z,retweeted,2041,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1205136368,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:49:35.000Z,retweeted,1445,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,424195149,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:45:26.000Z,retweeted,2970,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,95224633,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:43:55.000Z,retweeted,1884,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,282754299,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:43:39.000Z,retweeted,399,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,20956236,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:41:40.000Z,retweeted,1578,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,4838887313,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:41:06.000Z,retweeted,3783,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,341593530,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:40:55.000Z,retweeted,939,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,8.66E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:35:58.000Z,retweeted,2721,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,341089893,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:32:37.000Z,retweeted,370,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,359590878,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:31:53.000Z,retweeted,3118,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,3289189894,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:26:52.000Z,retweeted,2645,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,3104329221,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:25:48.000Z,retweeted,487,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1111636208,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:25:43.000Z,retweeted,905,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,7.56E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:25:38.000Z,retweeted,5125,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,293981380,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:24:36.000Z,retweeted,146,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,593829131,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:24:33.000Z,retweeted,258,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,23982620,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:23:49.000Z,retweeted,59,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.37E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:23:28.000Z,retweeted,2606,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,255720381,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:22:10.000Z,retweeted,403,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,402222079,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:20:31.000Z,retweeted,2499,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,2649311918,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:19:00.000Z,retweeted,2003,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,172925565,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:18:56.000Z,retweeted,1314,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,889410895,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:18:39.000Z,retweeted,1185,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,547837810,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:16:24.000Z,retweeted,191,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1362027908,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:15:54.000Z,retweeted,23,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,2388061141,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:15:43.000Z,retweeted,3379,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,25113881,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:15:40.000Z,retweeted,246,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.27E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:15:35.000Z,retweeted,15973,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,146406113,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:13:49.000Z,retweeted,735,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,2345651497,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:13:44.000Z,retweeted,1794,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,4490483835,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:12:02.000Z,retweeted,355,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.17E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:11:50.000Z,retweeted,312,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,618560305,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T10:11:16.000Z,retweeted,709,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,26530737,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
